905302,7/4/25,20:11:13,246.93,53,1000.49,34.30,21.60,35.40,8,36.9898713,-122.0525397,1.13,170.4,0.002,9999,26.46,32.22,27.46,31.66,83271,27.51,83307,27.29
905302,7/4/25,20:11:13,247.45,53,1000.78,34.31,21.50,35.40,8,36.9898713,-122.0525397,1.13,170.4,0.002,9999,26.66,32.11,27.58,31.59,83271,27.35,83307,27.16
905302,7/4/25,20:11:14,247.96,53,1000.42,34.30,21.00,35.40,8,36.9898722,-122.0525365,1.13,170.7,0.381,9999,26.82,31.96,27.64,31.49,83271,27.21,83307,26.86
905302,7/4/25,20:11:14,248.48,53,1000.26,34.31,20.70,35.40,8,36.9898722,-122.0525365,1.13,170.7,0.381,9999,26.82,31.96,27.64,31.49,83271,26.89,83307,26.68
905302,7/4/25,20:11:15,248.99,53,1000.17,34.31,20.50,35.42,8,36.9898742,-122.0525370,1.13,170.9,0.276,9999,26.91,31.81,27.66,31.40,83271,26.62,83307,26.56
905302,7/4/25,20:11:15,249.51,53,1000.06,34.32,20.40,35.40,8,36.9898742,-122.0525370,1.13,170.9,0.276,9999,26.93,31.70,27.64,31.30,83271,26.70,83307,26.62
905302,7/4/25,20:11:16,250.03,53,1000.07,34.32,20.20,35.43,8,36.9898753,-122.0525383,1.13,171.3,0.191,9999,27.04,31.64,27.78,31.23,83271,26.86,83307,26.79
905302,7/4/25,20:11:16,250.54,53,999.96,34.32,20.00,35.41,8,36.9898753,-122.0525383,1.13,171.3,0.191,9999,27.15,31.54,27.86,31.18,83271,26.90,83307,26.74
905302,7/4/25,20:11:17,251.06,53,999.92,34.32,19.90,35.41,8,36.9898762,-122.0525397,1.13,172.0,0.072,9999,27.23,31.44,27.88,31.12,83271,26.90,83307,26.74
905302,7/4/25,20:11:17,251.57,53,999.91,34.33,19.70,35.41,8,36.9898762,-122.0525397,1.13,172.0,0.072,9999,27.23,31.44,27.88,31.12,83271,26.86,83307,26.75
905302,7/4/25,20:11:18,252.09,53,999.83,34.33,19.60,35.42,8,36.9898767,-122.0525398,1.13,173.1,0.120,9999,27.27,31.39,27.86,31.08,83271,26.21,83307,26.63
905302,7/4/25,20:11:18,252.61,53,999.73,34.33,19.50,35.42,8,36.9898767,-122.0525398,1.13,173.1,0.120,9999,27.27,31.28,27.84,31.02,83271,25.77,83307,26.62
905302,7/4/25,20:11:19,253.12,53,999.73,34.34,19.30,35.43,8,36.9898767,-122.0525398,1.13,174.5,0.149,9999,27.33,31.21,27.90,30.95,83271,25.23,83307,26.32
905302,7/4/25,20:11:19,253.64,53,999.63,34.34,19.00,35.43,8,36.9898767,-122.0525398,1.13,174.5,0.149,9999,27.45,31.06,28.04,30.83,83271,24.90,83307,25.96
905302,7/4/25,20:11:20,254.15,53,999.66,34.33,18.80,35.43,8,36.9898760,-122.0525398,1.13,174.8,0.139,9999,27.63,30.95,28.24,30.72,83271,24.83,83307,25.52
905302,7/4/25,20:11:20,254.67,53,999.64,34.34,18.70,35.42,8,36.9898760,-122.0525398,1.13,174.8,0.139,9999,27.85,30.79,28.43,30.60,83271,24.56,83307,25.51
905302,7/4/25,20:11:21,255.19,53,999.64,34.35,18.50,35.42,8,36.9898768,-122.0525390,1.13,174.5,0.065,9999,27.85,30.79,28.43,30.60,83271,24.52,83307,25.47
905302,7/4/25,20:11:21,255.70,53,999.60,34.34,18.30,35.42,8,36.9898768,-122.0525390,1.13,174.5,0.065,9999,28.05,30.69,28.60,30.49,83271,24.54,83307,25.40
905302,7/4/25,20:11:22,256.22,53,999.62,34.34,18.20,35.43,8,36.9898740,-122.0525358,1.13,175.2,0.416,9999,28.27,30.56,28.75,30.38,83271,24.58,83307,25.36
905302,7/4/25,20:11:22,256.73,53,999.64,34.34,18.00,35.43,8,36.9898740,-122.0525358,1.13,175.2,0.416,9999,28.58,30.37,28.93,30.28,83271,24.66,83307,25.35
905302,7/4/25,20:11:23,257.25,53,999.60,34.34,17.90,35.43,8,36.9898723,-122.0525355,1.13,175.5,0.274,9999,28.84,30.25,29.15,30.17,83271,24.62,83307,25.31
905302,7/4/25,20:11:23,257.77,53,999.58,34.35,17.70,35.42,8,36.9898723,-122.0525355,1.13,175.5,0.274,9999,29.07,30.13,29.35,30.06,83271,24.58,83307,25.30
905302,7/4/25,20:11:24,258.28,53,999.56,34.35,17.50,35.41,8,36.9898717,-122.0525348,1.13,175.8,0.234,9999,29.07,30.13,29.35,30.06,83271,24.58,83307,25.30
905302,7/4/25,20:11:24,258.80,53,999.57,34.35,17.40,35.42,8,36.9898717,-122.0525348,1.13,175.8,0.234,9999,29.33,29.99,29.60,29.95,83271,24.56,83307,25.23
905302,7/4/25,20:11:25,259.31,53,999.56,34.34,17.20,35.43,8,36.9898707,-122.0525337,1.13,176.4,0.227,9999,29.54,29.87,29.79,29.85,83271,24.55,83307,25.00
905302,7/4/25,20:11:25,259.83,53,999.59,34.35,17.10,35.43,8,36.9898707,-122.0525337,1.13,176.4,0.227,9999,29.66,29.76,29.89,29.78,83271,24.55,83307,24.93
905302,7/4/25,20:11:26,260.35,53,999.63,34.35,17.00,35.42,8,36.9898702,-122.0525322,1.13,176.7,0.264,9999,29.89,29.62,30.01,29.69,83271,24.34,83307,24.88
905302,7/4/25,20:11:27,260.86,53,999.61,34.35,17.00,35.43,8,36.9898680,-122.0525310,1.13,177.5,0.207,9999,30.11,29.49,30.18,29.59,83271,24.39,83307,24.88
905302,7/4/25,20:11:27,261.38,53,999.65,34.35,17.00,35.43,8,36.9898680,-122.0525310,1.13,177.5,0.207,9999,30.11,29.49,30.18,29.59,83271,24.21,83307,24.42
905302,7/4/25,20:11:28,261.89,53,999.57,34.35,16.90,35.42,8,36.9898662,-122.0525292,1.13,178.4,0.165,9999,30.37,29.34,30.38,29.47,83271,24.22,83307,24.40
905302,7/4/25,20:11:28,262.41,53,999.55,34.35,16.90,35.42,8,36.9898662,-122.0525292,1.13,178.4,0.165,9999,30.59,29.23,30.60,29.36,83271,24.21,83307,24.07
905302,7/4/25,20:11:29,262.93,53,999.59,34.34,16.80,35.41,8,36.9898650,-122.0525287,1.14,178.9,0.226,9999,30.89,29.08,30.87,29.25,83271,24.11,83307,24.14
905302,7/4/25,20:11:29,263.44,53,999.57,34.34,16.80,35.42,8,36.9898650,-122.0525287,1.14,178.9,0.226,9999,31.13,28.99,31.09,29.14,83271,24.25,83307,24.16
905302,7/4/25,20:11:30,263.96,53,999.53,34.34,16.70,35.42,8,36.9898643,-122.0525292,1.14,179.3,0.164,9999,31.23,28.92,31.21,29.03,83271,24.27,83307,24.20
905302,7/4/25,20:11:30,264.47,53,999.55,34.34,16.70,35.41,8,36.9898643,-122.0525292,1.14,179.3,0.164,9999,31.23,28.92,31.21,29.03,83271,24.43,83307,24.49
905302,7/4/25,20:11:31,264.99,53,999.54,34.34,16.70,35.42,8,36.9898640,-122.0525268,1.14,180.3,0.254,9999,31.30,28.86,31.28,28.99,83271,24.43,83307,24.49
905302,7/4/25,20:11:31,265.51,53,999.52,34.33,16.70,35.40,8,36.9898640,-122.0525268,1.14,180.3,0.254,9999,31.35,28.84,31.31,28.98,83271,24.63,83307,24.74
905302,7/4/25,20:11:32,266.02,53,999.44,34.33,16.70,35.39,8,36.9898628,-122.0525243,1.14,181.6,0.270,9999,31.38,28.81,31.33,28.92,83271,24.63,83307,24.79
905302,7/4/25,20:11:32,266.54,53,999.44,34.33,16.70,35.39,8,36.9898628,-122.0525243,1.14,181.6,0.270,9999,31.50,28.74,31.41,28.89,83271,24.50,83307,24.64
905302,7/4/25,20:11:33,267.05,53,999.37,34.32,16.70,35.39,8,36.9898637,-122.0525228,1.14,182.7,0.141,9999,31.52,28.70,31.43,28.87,83271,24.39,83307,24.49
905302,7/4/25,20:11:33,267.57,53,999.26,34.31,16.70,35.37,8,36.9898637,-122.0525228,1.14,182.7,0.141,9999,31.52,28.70,31.43,28.87,83271,24.30,83307,24.31
905302,7/4/25,20:11:34,268.09,53,999.25,34.32,16.60,35.37,8,36.9898620,-122.0525205,1.14,183.8,0.423,9999,31.64,28.69,31.53,28.83,83271,24.30,83307,24.37
905302,7/4/25,20:11:34,268.60,53,999.20,34.31,16.60,35.39,8,36.9898620,-122.0525205,1.14,183.8,0.423,9999,31.74,28.62,31.58,28.76,83271,24.25,83307,24.37
905302,7/4/25,20:11:35,269.12,53,999.10,34.31,16.60,35.36,8,36.9898605,-122.0525193,1.14,184.9,0.344,9999,31.84,28.52,31.70,28.72,83271,24.14,83307,24.39
905302,7/4/25,20:11:35,269.63,53,999.07,34.30,16.60,35.36,8,36.9898605,-122.0525193,1.14,184.9,0.344,9999,31.91,28.47,31.75,28.65,83271,23.89,83307,24.35
905302,7/4/25,20:11:36,270.15,53,999.02,34.30,16.60,35.36,8,36.9898603,-122.0525202,1.14,185.7,0.242,9999,32.06,28.39,31.92,28.58,83271,23.79,83307,24.24
905302,7/4/25,20:11:36,270.67,53,998.94,34.29,16.60,35.35,8,36.9898603,-122.0525202,1.14,185.7,0.242,9999,32.21,28.36,32.06,28.54,83271,23.81,83307,24.31
905302,7/4/25,20:11:37,271.18,53,998.88,34.28,16.70,35.34,8,36.9898595,-122.0525210,1.14,187.0,0.192,9999,32.21,28.36,32.06,28.54,83271,23.85,83307,24.19
905302,7/4/25,20:11:37,271.70,53,998.84,34.28,16.70,35.34,8,36.9898595,-122.0525210,1.14,187.0,0.192,9999,32.30,28.35,32.11,28.49,83271,23.79,83307,24.33
905302,7/4/25,20:11:38,272.21,53,998.81,34.28,16.70,35.33,8,36.9898598,-122.0525207,1.14,188.0,0.102,9999,32.35,28.32,32.16,28.49,83271,23.79,83307,24.33
905302,7/4/25,20:11:38,272.73,53,998.71,34.27,16.80,35.33,8,36.9898598,-122.0525207,1.14,188.0,0.102,9999,32.28,28.35,32.09,28.45,83271,23.99,83307,24.38
905302,7/4/25,20:11:39,273.25,53,998.63,34.26,16.80,35.32,8,36.9898610,-122.0525220,1.14,188.8,0.046,9999,32.16,28.39,32.06,28.47,83271,24.02,83307,24.33
905302,7/4/25,20:11:39,273.76,53,998.57,34.25,16.90,35.31,8,36.9898610,-122.0525220,1.14,188.8,0.046,9999,32.11,28.36,32.09,28.47,83271,24.07,83307,24.30
905302,7/4/25,20:11:40,274.28,53,998.52,34.25,16.90,35.30,8,36.9898598,-122.0525220,1.14,190.2,0.226,9999,32.11,28.36,32.09,28.47,83271,24.07,83307,24.26
905302,7/4/25,20:11:40,274.79,53,998.37,34.24,17.00,35.30,8,36.9898598,-122.0525220,1.14,190.2,0.226,9999,32.13,28.33,32.14,28.41,83271,24.11,83307,24.25
905302,7/4/25,20:11:41,275.31,53,998.38,34.24,17.00,35.28,8,36.9898615,-122.0525247,1.14,190.4,0.164,9999,32.23,28.29,32.24,28.36,83271,24.10,83307,24.29
905302,7/4/25,20:11:41,275.83,53,998.30,34.23,17.00,35.27,8,36.9898615,-122.0525247,1.14,190.4,0.164,9999,32.30,28.26,32.24,28.36,83271,24.10,83307,24.26
905302,7/4/25,20:11:42,276.34,53,998.26,34.22,17.00,35.27,8,36.9898612,-122.0525245,1.14,191.7,0.235,9999,32.30,28.26,32.26,28.34,83271,23.94,83307,24.33
905302,7/4/25,20:11:43,276.86,53,998.10,34.21,17.00,35.27,8,36.9898608,-122.0525240,1.14,193.2,0.157,9999,32.28,28.25,32.26,28.33,83271,23.69,83307,24.30
905302,7/4/25,20:11:43,277.37,53,998.08,34.21,17.00,35.26,8,36.9898608,-122.0525240,1.14,193.2,0.157,9999,32.28,28.25,32.26,28.33,83271,23.75,83307,24.26
905302,7/4/25,20:11:44,277.89,53,997.99,34.20,17.00,35.23,8,36.9898615,-122.0525250,1.14,194.0,0.081,9999,32.33,28.25,32.31,28.30,83271,23.83,83307,24.19
905302,7/4/25,20:11:44,278.41,53,997.94,34.19,17.00,35.25,8,36.9898615,-122.0525250,1.14,194.0,0.081,9999,32.35,28.18,32.41,28.27,83271,23.87,83307,24.19
905302,7/4/25,20:11:45,278.92,53,997.77,34.18,17.00,35.22,8,36.9898597,-122.0525242,1.14,196.0,0.159,9999,32.35,28.16,32.44,28.25,83271,23.87,83307,24.16
905302,7/4/25,20:11:45,279.44,53,997.75,34.17,17.00,35.22,8,36.9898597,-122.0525242,1.14,196.0,0.159,9999,32.40,28.10,32.53,28.18,83271,23.94,83307,24.20
905302,7/4/25,20:11:46,279.95,53,997.60,34.16,17.00,35.21,8,36.9898598,-122.0525245,1.14,197.0,0.145,9999,32.55,28.06,32.58,28.15,83271,23.95,83307,24.25
905302,7/4/25,20:11:46,280.47,53,997.56,34.15,17.00,35.21,8,36.9898598,-122.0525245,1.14,197.0,0.145,9999,32.55,28.06,32.58,28.15,83271,23.79,83307,24.19
905302,7/4/25,20:11:47,280.99,53,997.47,34.14,17.00,35.21,8,36.9898583,-122.0525225,1.14,198.7,0.382,9999,32.65,28.02,32.66,28.14,83271,23.37,83307,24.18
905302,7/4/25,20:11:47,281.50,53,997.42,34.14,17.00,35.20,8,36.9898583,-122.0525225,1.14,198.7,0.382,9999,32.80,27.99,32.80,28.09,83271,23.28,83307,24.03
905302,7/4/25,20:11:48,282.02,53,997.31,34.13,17.00,35.19,8,36.9898557,-122.0525197,1.14,200.8,0.300,9999,32.82,28.01,32.88,28.07,83271,23.17,83307,24.00
905302,7/4/25,20:11:48,282.53,53,997.24,34.12,17.00,35.18,8,36.9898557,-122.0525197,1.14,200.8,0.300,9999,32.87,28.01,32.93,28.07,83271,23.21,83307,24.04
905302,7/4/25,20:11:49,283.05,53,997.21,34.11,17.00,35.16,8,36.9898533,-122.0525192,1.14,202.5,0.225,9999,32.85,27.99,32.95,28.04,83271,23.34,83307,24.08
905302,7/4/25,20:11:49,283.57,53,997.07,34.10,17.00,35.16,8,36.9898533,-122.0525192,1.14,202.5,0.225,9999,32.85,27.99,32.95,28.04,83271,23.30,83307,24.07
905302,7/4/25,20:11:50,284.08,53,996.97,34.10,17.00,35.15,8,36.9898508,-122.0525178,1.14,204.9,0.301,9999,32.85,27.99,32.97,28.02,83271,23.24,83307,23.93
905302,7/4/25,20:11:50,284.60,53,996.86,34.08,17.10,35.14,8,36.9898508,-122.0525178,1.14,204.9,0.301,9999,32.94,27.95,33.07,28.01,83271,23.41,83307,23.86
905302,7/4/25,20:11:51,285.11,53,996.73,34.07,17.10,35.13,8,36.9898493,-122.0525167,1.14,206.6,0.200,9999,33.04,27.90,33.19,27.96,83271,23.41,83307,23.86
905302,7/4/25,20:11:51,285.63,53,996.63,34.07,17.10,35.13,8,36.9898493,-122.0525167,1.14,206.6,0.200,9999,33.26,27.81,33.36,27.89,83271,23.38,83307,23.79
905302,7/4/25,20:11:52,286.15,53,996.51,34.05,17.10,35.10,8,36.9898468,-122.0525098,1.14,208.2,0.792,116,33.38,27.77,33.59,27.80,83271,23.41,83307,23.69
905302,7/4/25,20:11:52,286.66,53,996.39,34.04,17.20,35.10,8,36.9898468,-122.0525098,1.14,208.2,0.792,116,33.53,27.72,33.74,27.75,83271,23.38,83307,23.72
905302,7/4/25,20:11:53,287.18,53,996.34,34.04,17.20,35.10,8,36.9898445,-122.0525052,1.14,210.2,0.412,9999,33.53,27.72,33.74,27.75,83271,23.38,83307,23.64
905302,7/4/25,20:11:53,287.69,53,996.13,34.03,17.20,35.06,8,36.9898445,-122.0525052,1.14,210.2,0.412,9999,33.58,27.67,33.81,27.71,83271,22.95,83307,23.31
905302,7/4/25,20:11:54,288.21,53,996.11,34.02,17.20,35.07,8,36.9898425,-122.0525033,1.14,212.5,0.313,9999,33.73,27.64,33.93,27.66,83271,22.89,83307,23.33
905302,7/4/25,20:11:54,288.73,53,995.99,34.01,17.30,35.06,8,36.9898425,-122.0525033,1.14,212.5,0.313,9999,33.83,27.56,34.05,27.56,83271,22.85,83307,23.26
905302,7/4/25,20:11:55,289.24,53,995.89,34.00,17.30,35.05,8,36.9898413,-122.0525023,1.14,214.4,0.246,9999,33.95,27.50,34.18,27.53,83271,22.99,83307,23.31
905302,7/4/25,20:11:55,289.76,53,995.70,33.98,17.30,35.04,8,36.9898413,-122.0525023,1.14,214.4,0.246,9999,33.98,27.46,34.26,27.50,83271,22.87,83307,23.23
905302,7/4/25,20:11:56,290.27,53,995.60,33.97,17.30,35.02,8,36.9898398,-122.0525005,1.14,216.8,0.247,9999,33.98,27.46,34.26,27.50,83271,22.76,83307,23.17
905302,7/4/25,20:11:56,290.79,53,995.52,33.96,17.30,35.02,8,36.9898398,-122.0525005,1.14,216.8,0.247,9999,34.05,27.42,34.28,27.45,83271,22.67,83307,23.14
905302,7/4/25,20:11:57,291.31,53,995.40,33.95,17.30,35.01,8,36.9898392,-122.0524997,1.14,219.3,0.271,9999,34.17,27.34,34.38,27.39,83271,22.70,83307,23.20
905302,7/4/25,20:11:57,291.82,53,995.20,33.94,17.30,34.98,8,36.9898392,-122.0524997,1.14,219.3,0.271,9999,34.24,27.31,34.43,27.35,83271,22.85,83307,23.23
905302,7/4/25,20:11:58,292.34,53,995.21,33.93,17.30,34.99,8,36.9898370,-122.0524960,1.14,221.5,0.435,9999,34.29,27.26,34.48,27.30,83271,22.85,83307,23.17
905302,7/4/25,20:11:59,292.85,53,995.06,33.92,17.30,34.98,8,36.9898333,-122.0524868,1.14,223.4,0.835,118,34.39,27.25,34.60,27.26,83271,22.85,83307,23.17
905302,7/4/25,20:11:59,293.37,53,994.96,33.91,17.30,34.95,8,36.9898333,-122.0524868,1.14,223.4,0.835,118,34.39,27.25,34.60,27.26,83271,23.00,83307,23.23
905302,7/4/25,20:12:0,293.89,53,994.82,33.90,17.30,34.95,8,36.9898315,-122.0524822,1.14,225.4,0.555,9999,34.47,27.19,34.65,27.23,83271,23.00,83307,23.22
905302,7/4/25,20:12:0,294.40,53,994.73,33.89,17.40,34.92,8,36.9898315,-122.0524822,1.14,225.4,0.555,9999,34.54,27.16,34.74,27.19,83271,23.16,83307,23.30
905302,7/4/25,20:12:1,294.92,53,994.61,33.88,17.40,34.90,8,36.9898308,-122.0524807,1.14,227.5,0.346,9999,34.62,27.14,34.79,27.17,83271,23.16,83307,23.24
905302,7/4/25,20:12:1,295.43,53,994.55,33.87,17.30,34.90,8,36.9898308,-122.0524807,1.14,227.5,0.346,9999,34.57,27.14,34.79,27.14,83271,23.16,83307,23.23
905302,7/4/25,20:12:2,295.95,53,994.27,33.86,17.40,34.91,8,36.9898303,-122.0524793,1.14,229.6,0.314,9999,34.57,27.12,34.74,27.13,83271,23.17,83307,23.26
905302,7/4/25,20:12:2,296.47,53,994.21,33.85,17.40,34.89,8,36.9898303,-122.0524793,1.14,229.6,0.314,9999,34.57,27.12,34.74,27.13,83271,23.07,83307,23.17
905302,7/4/25,20:12:3,296.98,53,994.06,33.83,17.50,34.87,8,36.9898300,-122.0524798,1.14,232.1,0.124,9999,34.49,27.12,34.70,27.12,83271,22.94,83307,23.09
905302,7/4/25,20:12:3,297.50,53,993.92,33.82,17.50,34.87,8,36.9898300,-122.0524798,1.14,232.1,0.124,9999,34.49,27.11,34.77,27.08,83271,22.90,83307,23.05
905302,7/4/25,20:12:4,298.01,53,993.78,33.81,17.50,34.84,8,36.9898303,-122.0524803,1.14,234.4,0.101,9999,34.57,27.11,34.84,27.06,83271,22.76,83307,22.97
905302,7/4/25,20:12:4,298.53,53,993.66,33.80,17.50,34.84,8,36.9898303,-122.0524803,1.14,234.4,0.101,9999,34.67,27.10,34.99,27.05,83271,22.80,83307,22.97
905302,7/4/25,20:12:5,299.05,53,993.51,33.79,17.50,34.84,8,36.9898305,-122.0524820,1.14,237.1,0.091,9999,34.79,27.08,35.12,27.01,83271,22.80,83307,22.97
905302,7/4/25,20:12:5,299.56,53,993.34,33.78,17.60,34.83,8,36.9898305,-122.0524820,1.14,237.1,0.091,9999,34.79,27.08,35.12,27.01,83271,22.84,83307,22.96
905302,7/4/25,20:12:6,300.08,53,993.19,33.76,17.60,34.80,8,36.9898323,-122.0524852,1.14,239.0,0.080,9999,34.88,27.07,35.26,26.98,83271,22.86,83307,23.04
905302,7/4/25,20:12:6,300.60,53,993.08,33.76,17.60,34.81,8,36.9898323,-122.0524852,1.14,239.0,0.080,9999,34.91,27.07,35.29,26.98,83271,22.88,83307,22.95
905302,7/4/25,20:12:7,301.11,53,992.89,33.75,17.60,34.78,8,36.9898322,-122.0524868,1.14,241.6,0.123,9999,34.91,27.04,35.29,26.95,83271,22.73,83307,22.86
905302,7/4/25,20:12:7,301.63,53,992.75,33.73,17.70,34.77,8,36.9898322,-122.0524868,1.14,241.6,0.123,9999,34.93,27.01,35.31,26.92,83271,22.73,83307,22.91
905302,7/4/25,20:12:8,302.14,53,992.68,33.73,17.70,34.76,8,36.9898317,-122.0524877,1.14,244.3,0.131,9999,35.01,26.99,35.36,26.91,83271,22.71,83307,22.83
905302,7/4/25,20:12:8,302.66,53,992.47,33.71,17.70,34.76,8,36.9898317,-122.0524877,1.14,244.3,0.131,9999,35.15,26.93,35.46,26.90,83271,22.75,83307,22.88
905302,7/4/25,20:12:9,303.18,53,992.31,33.70,17.80,34.74,8,36.9898322,-122.0524883,1.14,246.8,0.060,9999,35.15,26.93,35.46,26.90,83271,22.78,83307,22.88
905302,7/4/25,20:12:9,303.69,53,992.14,33.69,17.80,34.74,8,36.9898322,-122.0524883,1.14,246.8,0.060,9999,35.23,26.93,35.51,26.87,83271,22.63,83307,22.84
905302,7/4/25,20:12:10,304.21,53,992.04,33.69,17.80,34.71,8,36.9898327,-122.0524883,1.14,249.1,0.174,9999,35.28,26.89,35.59,26.83,83271,22.49,83307,22.68
905302,7/4/25,20:12:10,304.72,53,991.91,33.67,17.80,34.72,8,36.9898327,-122.0524883,1.14,249.1,0.174,9999,35.31,26.88,35.64,26.80,83271,22.39,83307,22.61
905302,7/4/25,20:12:11,305.24,53,991.79,33.66,17.80,34.70,8,36.9898333,-122.0524893,1.14,251.0,0.153,9999,35.33,26.85,35.68,26.77,83271,22.35,83307,22.65
905302,7/4/25,20:12:11,305.76,53,991.62,33.65,17.90,34.69,8,36.9898333,-122.0524893,1.14,251.0,0.153,9999,35.31,26.82,35.68,26.76,83271,22.49,83307,22.69
905302,7/4/25,20:12:12,306.27,53,991.53,33.63,17.90,34.67,8,36.9898327,-122.0524893,1.14,253.5,0.217,9999,35.31,26.82,35.68,26.76,83271,22.49,83307,22.69
905302,7/4/25,20:12:12,306.79,53,991.35,33.62,17.90,34.66,8,36.9898327,-122.0524893,1.14,253.5,0.217,9999,35.35,26.80,35.71,26.72,83271,22.24,83307,22.46
905302,7/4/25,20:12:13,307.30,53,991.22,33.61,17.90,34.65,8,36.9898328,-122.0524895,1.14,255.4,0.136,9999,35.43,26.75,35.78,26.66,83271,22.16,83307,22.47
905302,7/4/25,20:12:13,307.82,53,991.08,33.60,18.00,34.63,8,36.9898328,-122.0524895,1.14,255.4,0.136,9999,35.53,26.70,35.96,26.62,83271,22.24,83307,22.52
905302,7/4/25,20:12:14,308.34,53,990.95,33.59,18.00,34.62,8,36.9898333,-122.0524893,1.14,257.6,0.136,9999,35.55,26.69,35.96,26.59,83271,22.38,83307,22.55
905302,7/4/25,20:12:15,308.85,53,990.74,33.58,18.00,34.61,8,36.9898348,-122.0524898,1.14,259.6,0.065,9999,35.55,26.65,35.98,26.54,83271,22.29,83307,22.56
